date,product_id,units_sold,predicted_demand,prediction_error,absolute_error,discount_percent,selling_price
2024-09-08,P048,15,12.6,2.4,2.4,5,13300.0
2024-09-09,P048,14,12.74,1.26,1.26,0,14000.0
2024-09-10,P048,10,12.2,-2.2,2.2,20,11200.0
2024-09-11,P048,12,12.33,-0.33,0.33,5,13300.0
2024-09-12,P048,8,11.75,-3.75,3.75,0,14000.0
2024-09-13,P048,9,11.39,-2.39,2.39,10,12600.0
2024-09-14,P048,7,8.87,-1.87,1.87,15,11900.0
2024-09-15,P048,8,8.6,-0.6,0.6,0,14000.0
2024-09-16,P048,11,11.6,-0.6,0.6,0,14000.0
2024-09-17,P048,13,12.06,0.94,0.94,0,14000.0
2024-09-18,P048,13,11.81,1.19,1.19,10,12600.0
2024-09-19,P048,14,11.98,2.02,2.02,20,11200.0
2024-09-20,P048,7,11.08,-4.08,4.08,0,14000.0
2024-09-21,P048,13,10.56,2.44,2.44,15,11900.0
2024-09-22,P048,8,9.12,-1.12,1.12,15,11900.0
2024-09-23,P048,10,11.7,-1.7,1.7,10,12600.0
2024-09-24,P048,13,11.83,1.17,1.17,15,11900.0
2024-09-25,P048,13,11.63,1.37,1.37,0,14000.0
2024-09-26,P048,13,11.66,1.34,1.34,0,14000.0
2024-09-27,P048,10,11.43,-1.43,1.43,5,13300.0
2024-09-28,P048,9,9.13,-0.13,0.13,0,14000.0
2024-09-29,P048,10,9.53,0.47,0.47,0,14000.0
2024-09-30,P048,10,11.8,-1.8,1.8,5,13300.0
2024-10-01,P048,14,13.77,0.23,0.23,10,12600.0
2024-10-02,P048,14,14.16,-0.16,0.16,10,12600.0
2024-10-03,P048,15,14.43,0.57,0.57,0,14000.0
2024-10-04,P048,15,14.8,0.2,0.2,10,12600.0
2024-10-05,P048,13,11.51,1.49,1.49,20,11200.0
2024-10-06,P048,10,9.64,0.36,0.36,5,13300.0
2024-10-07,P048,20,16.8,3.2,3.2,5,13300.0
2024-10-08,P048,17,16.48,0.52,0.52,5,13300.0
2024-10-09,P048,16,15.71,0.29,0.29,15,11900.0
2024-10-10,P048,13,13.6,-0.6,0.6,5,13300.0
2024-10-11,P048,11,12.38,-1.38,1.38,0,14000.0
2024-10-12,P048,9,10.2,-1.2,1.2,0,14000.0
2024-10-13,P048,9,9.69,-0.69,0.69,10,12600.0
2024-10-14,P048,11,12.21,-1.21,1.21,0,14000.0
2024-10-15,P048,17,14.82,2.18,2.18,5,13300.0
2024-10-16,P048,17,15.65,1.35,1.35,0,14000.0
2024-10-17,P048,13,14.33,-1.33,1.33,0,14000.0
2024-10-18,P048,16,14.53,1.47,1.47,5,13300.0
2024-10-19,P048,14,11.49,2.51,2.51,15,11900.0
2024-10-20,P048,16,14.14,1.86,1.86,15,11900.0
2024-10-21,P048,10,12.74,-2.74,2.74,10,12600.0
2024-10-22,P048,14,14.35,-0.35,0.35,0,14000.0
2024-10-23,P048,17,14.8,2.2,2.2,10,12600.0
2024-10-24,P048,16,15.35,0.65,0.65,5,13300.0
2024-10-25,P048,16,15.67,0.33,0.33,15,11900.0
2024-10-26,P048,13,12.38,0.62,0.62,0,14000.0
2024-10-27,P048,10,11.39,-1.39,1.39,10,12600.0
2024-10-28,P048,7,12.16,-5.16,5.16,5,13300.0
2024-10-29,P048,14,14.41,-0.41,0.41,0,14000.0
2024-10-30,P048,18,16.03,1.97,1.97,5,13300.0
2024-10-31,P048,17,16.17,0.83,0.83,0,14000.0
2024-11-01,P048,13,15.12,-2.12,2.12,5,13300.0
2024-11-02,P048,9,10.09,-1.09,1.09,0,14000.0
2024-11-03,P048,8,10.62,-2.62,2.62,0,14000.0
2024-11-04,P048,18,16.36,1.64,1.64,5,13300.0
2024-11-05,P048,23,18.82,4.18,4.18,0,14000.0
2024-11-06,P048,8,10.87,-2.87,2.87,5,13300.0
2024-11-07,P048,18,16.24,1.76,1.76,0,14000.0
2024-11-08,P048,12,15.56,-3.56,3.56,5,13300.0
2024-11-09,P048,11,11.21,-0.21,0.21,5,13300.0
2024-11-10,P048,11,11.53,-0.53,0.53,5,13300.0
2024-11-11,P048,9,13.07,-4.07,4.07,0,14000.0
2024-11-12,P048,11,13.17,-2.17,2.17,0,14000.0
2024-11-13,P048,9,12.51,-3.51,3.51,10,12600.0
2024-11-14,P048,21,17.24,3.76,3.76,20,11200.0
2024-11-15,P048,16,15.88,0.12,0.12,5,13300.0
2024-11-16,P048,10,11.23,-1.23,1.23,0,14000.0
2024-11-17,P048,11,11.4,-0.4,0.4,5,13300.0
2024-11-18,P048,18,14.99,3.01,3.01,0,14000.0
2024-11-19,P048,17,15.99,1.01,1.01,5,13300.0
2024-11-20,P048,16,15.78,0.22,0.22,0,14000.0
2024-11-21,P048,12,14.62,-2.62,2.62,0,14000.0
2024-11-22,P048,21,16.47,4.53,4.53,0,14000.0
2024-11-23,P048,16,14.62,1.38,1.38,20,11200.0
2024-11-24,P048,16,14.91,1.09,1.09,0,14000.0
2024-11-25,P048,17,16.79,0.21,0.21,10,12600.0
2024-11-26,P048,18,17.1,0.9,0.9,20,11200.0
2024-11-27,P048,16,16.27,-0.27,0.27,20,11200.0
2024-11-28,P048,17,16.55,0.45,0.45,0,14000.0
2024-11-29,P048,15,15.75,-0.75,0.75,5,13300.0
2024-11-30,P048,11,11.84,-0.84,0.84,0,14000.0
2024-12-01,P048,15,13.84,1.16,1.16,5,13300.0
2024-12-02,P048,15,15.43,-0.43,0.43,0,14000.0
2024-12-03,P048,15,15.6,-0.6,0.6,0,14000.0
2024-12-04,P048,14,15.67,-1.67,1.67,5,13300.0
2024-12-05,P048,13,14.93,-1.93,1.93,0,14000.0
2024-12-06,P048,12,15.19,-3.19,3.19,15,11900.0
2024-12-07,P048,13,12.38,0.62,0.62,5,13300.0
2024-12-08,P048,11,11.39,-0.39,0.39,0,14000.0
2024-12-09,P048,18,15.54,2.46,2.46,0,14000.0
2024-12-10,P048,14,15.56,-1.56,1.56,0,14000.0
2024-12-11,P048,13,14.79,-1.79,1.79,0,14000.0
2024-12-12,P048,13,14.41,-1.41,1.41,10,12600.0
2024-12-13,P048,12,14.01,-2.01,2.01,20,11200.0
2024-12-14,P048,11,11.42,-0.42,0.42,5,13300.0
2024-12-15,P048,13,12.51,0.49,0.49,5,13300.0
2024-12-16,P048,11,13.64,-2.64,2.64,15,11900.0
2024-12-17,P048,15,14.84,0.16,0.16,10,12600.0
2024-12-18,P048,17,15.97,1.03,1.03,0,14000.0
2024-12-19,P048,10,14.55,-4.55,4.55,15,11900.0
2024-12-20,P048,17,15.94,1.06,1.06,10,12600.0
2024-12-21,P048,10,11.05,-1.05,1.05,0,14000.0
2024-12-22,P048,10,10.78,-0.78,0.78,10,12600.0
2024-12-23,P048,19,16.27,2.73,2.73,10,12600.0
2024-12-24,P048,16,15.96,0.04,0.04,10,12600.0
2024-12-25,P048,10,14.09,-4.09,4.09,0,14000.0
2024-12-26,P048,13,14.56,-1.56,1.56,0,14000.0
2024-12-27,P048,15,15.23,-0.23,0.23,5,13300.0
2024-12-28,P048,10,10.45,-0.45,0.45,5,13300.0
2024-12-29,P048,9,10.54,-1.54,1.54,0,14000.0
2024-12-30,P048,14,13.01,0.99,0.99,0,14000.0
2024-12-31,P048,14,13.6,0.4,0.4,15,11900.0
2025-01-01,P048,12,12.38,-0.38,0.38,5,13300.0
2025-01-02,P048,12,12.72,-0.72,0.72,0,14000.0
2025-01-03,P048,15,13.72,1.28,1.28,5,13300.0
2025-01-04,P048,9,9.75,-0.75,0.75,5,13300.0
2025-01-05,P048,13,11.14,1.86,1.86,0,14000.0
2025-01-06,P048,10,12.01,-2.01,2.01,5,13300.0
2025-01-07,P048,13,12.47,0.53,0.53,0,14000.0
2025-01-08,P048,12,12.18,-0.18,0.18,5,13300.0
2025-01-09,P048,11,11.59,-0.59,0.59,20,11200.0
2025-01-10,P048,10,11.29,-1.29,1.29,5,13300.0
2025-01-11,P048,12,11.01,0.99,0.99,0,14000.0
2025-01-12,P048,8,9.17,-1.17,1.17,5,13300.0
2025-01-13,P048,15,13.48,1.52,1.52,5,13300.0
2025-01-14,P048,12,13.02,-1.02,1.02,15,11900.0
2025-01-15,P048,13,13.04,-0.04,0.04,15,11900.0
2025-01-16,P048,12,12.93,-0.93,0.93,15,11900.0
2025-01-17,P048,16,14.03,1.97,1.97,10,12600.0
2025-01-18,P048,8,8.69,-0.69,0.69,0,14000.0
2025-01-19,P048,9,9.57,-0.57,0.57,5,13300.0
2025-01-20,P048,9,12.3,-3.3,3.3,5,13300.0
2025-01-21,P048,11,12.32,-1.32,1.32,20,11200.0
2025-01-22,P048,15,12.82,2.18,2.18,10,12600.0
2025-01-23,P048,15,12.9,2.1,2.1,0,14000.0
2025-01-24,P048,14,13.03,0.97,0.97,0,14000.0
2025-01-25,P048,11,10.1,0.9,0.9,0,14000.0
2025-01-26,P048,9,9.52,-0.52,0.52,5,13300.0
2025-01-27,P048,11,13.03,-2.03,2.03,10,12600.0
2025-01-28,P048,13,12.53,0.47,0.47,0,14000.0
2025-01-29,P048,15,12.99,2.01,2.01,0,14000.0
2025-01-30,P048,13,12.86,0.14,0.14,10,12600.0
2025-01-31,P048,12,12.87,-0.87,0.87,15,11900.0
2025-02-01,P048,8,9.04,-1.04,1.04,0,14000.0
2025-02-02,P048,12,10.35,1.65,1.65,10,12600.0
2025-02-03,P048,13,12.18,0.82,0.82,10,12600.0
2025-02-04,P048,8,11.15,-3.15,3.15,10,12600.0
2025-02-05,P048,15,13.16,1.84,1.84,0,14000.0
2025-02-06,P048,10,12.14,-2.14,2.14,15,11900.0
2025-02-07,P048,12,12.4,-0.4,0.4,0,14000.0
2025-02-08,P048,8,9.25,-1.25,1.25,0,14000.0
2025-02-09,P048,12,10.29,1.71,1.71,5,13300.0
2025-02-10,P048,13,12.43,0.57,0.57,0,14000.0
2025-02-11,P048,14,13.3,0.7,0.7,10,12600.0
2025-02-12,P048,15,12.69,2.31,2.31,0,14000.0
2025-02-13,P048,12,12.8,-0.8,0.8,10,12600.0
2025-02-14,P048,11,12.62,-1.62,1.62,0,14000.0
2025-02-15,P048,11,9.96,1.04,1.04,5,13300.0
2025-02-16,P048,8,9.42,-1.42,1.42,5,13300.0
2025-02-17,P048,13,12.82,0.18,0.18,0,14000.0
2025-02-18,P048,11,12.82,-1.82,1.82,10,12600.0
2025-02-19,P048,9,12.23,-3.23,3.23,0,14000.0
2025-02-20,P048,15,12.59,2.41,2.41,20,11200.0
2025-02-21,P048,11,12.08,-1.08,1.08,0,14000.0
2025-02-22,P048,12,10.03,1.97,1.97,0,14000.0
2025-02-23,P048,9,9.69,-0.69,0.69,5,13300.0
2025-02-24,P048,15,12.93,2.07,2.07,0,14000.0
2025-02-25,P048,14,13.07,0.93,0.93,0,14000.0
2025-02-26,P048,17,14.4,2.6,2.6,0,14000.0
2025-02-27,P048,11,12.77,-1.77,1.77,0,14000.0
2025-02-28,P048,10,12.14,-2.14,2.14,5,13300.0
2025-03-01,P048,8,8.95,-0.95,0.95,5,13300.0
2025-03-02,P048,8,9.82,-1.82,1.82,0,14000.0
2025-03-03,P048,14,12.97,1.03,1.03,10,12600.0
2025-03-04,P048,10,11.1,-1.1,1.1,10,12600.0
2025-03-05,P048,12,12.22,-0.22,0.22,0,14000.0
2025-03-06,P048,13,12.17,0.83,0.83,15,11900.0
2025-03-07,P048,13,13.28,-0.28,0.28,0,14000.0
2025-03-08,P048,10,9.27,0.73,0.73,15,11900.0
2025-03-09,P048,5,9.0,-4.0,4.0,0,14000.0
2025-03-10,P048,14,12.76,1.24,1.24,10,12600.0
2025-03-11,P048,17,13.17,3.83,3.83,0,14000.0
2025-03-12,P048,15,12.87,2.13,2.13,0,14000.0
2025-03-13,P048,13,12.35,0.65,0.65,20,11200.0
2025-03-14,P048,14,12.54,1.46,1.46,5,13300.0
2025-03-15,P048,4,8.08,-4.08,4.08,15,11900.0
2025-03-16,P048,10,9.93,0.07,0.07,5,13300.0
2025-03-17,P048,11,12.32,-1.32,1.32,0,14000.0
2025-03-18,P048,13,12.34,0.66,0.66,5,13300.0
2025-03-19,P048,14,12.34,1.66,1.66,20,11200.0
2025-03-20,P048,12,12.07,-0.07,0.07,5,13300.0
2025-03-21,P048,13,12.41,0.59,0.59,0,14000.0
2025-03-22,P048,11,10.35,0.65,0.65,0,14000.0
2025-03-23,P048,12,10.27,1.73,1.73,5,13300.0
2025-03-24,P048,8,11.75,-3.75,3.75,5,13300.0
2025-03-25,P048,13,12.49,0.51,0.51,0,14000.0
2025-03-26,P048,13,12.19,0.81,0.81,0,14000.0
2025-03-27,P048,12,12.29,-0.29,0.29,15,11900.0
2025-03-28,P048,11,12.29,-1.29,1.29,0,14000.0
2025-03-29,P048,6,8.41,-2.41,2.41,0,14000.0
2025-03-30,P048,10,9.65,0.35,0.35,5,13300.0
2025-03-31,P048,13,11.94,1.06,1.06,0,14000.0
2025-04-01,P048,13,11.25,1.75,1.75,10,12600.0
2025-04-02,P048,12,11.59,0.41,0.41,5,13300.0
2025-04-03,P048,12,11.19,0.81,0.81,0,14000.0
2025-04-04,P048,10,11.09,-1.09,1.09,5,13300.0
2025-04-05,P048,8,8.97,-0.97,0.97,0,14000.0
2025-04-06,P048,7,8.22,-1.22,1.22,0,14000.0
2025-04-07,P048,11,10.86,0.14,0.14,5,13300.0
2025-04-08,P048,11,10.87,0.13,0.13,5,13300.0
2025-04-09,P048,14,11.46,2.54,2.54,0,14000.0
2025-04-10,P048,11,11.15,-0.15,0.15,15,11900.0
2025-04-11,P048,6,9.45,-3.45,3.45,10,12600.0
2025-04-12,P048,10,9.23,0.77,0.77,5,13300.0
2025-04-13,P048,7,7.67,-0.67,0.67,0,14000.0
2025-04-14,P048,14,12.29,1.71,1.71,15,11900.0
2025-04-15,P048,12,11.58,0.42,0.42,10,12600.0
2025-04-16,P048,17,12.19,4.81,4.81,10,12600.0
2025-04-17,P048,12,11.46,0.54,0.54,0,14000.0
2025-04-18,P048,12,11.46,0.54,0.54,5,13300.0
2025-04-19,P048,8,8.64,-0.64,0.64,0,14000.0
2025-04-20,P048,9,8.73,0.27,0.27,0,14000.0
2025-04-21,P048,8,10.85,-2.85,2.85,5,13300.0
2025-04-22,P048,9,11.32,-2.32,2.32,15,11900.0
2025-04-23,P048,13,11.85,1.15,1.15,0,14000.0
2025-04-24,P048,8,11.14,-3.14,3.14,20,11200.0
2025-04-25,P048,9,11.31,-2.31,2.31,10,12600.0
2025-04-26,P048,8,8.66,-0.66,0.66,10,12600.0
2025-04-27,P048,8,8.72,-0.72,0.72,15,11900.0
2025-04-28,P048,11,11.51,-0.51,0.51,0,14000.0
2025-04-29,P048,10,11.06,-1.06,1.06,5,13300.0
2025-04-30,P048,10,11.23,-1.23,1.23,20,11200.0
2025-05-01,P048,11,11.32,-0.32,0.32,5,13300.0
2025-05-02,P048,8,10.43,-2.43,2.43,0,14000.0
2025-05-03,P048,9,8.47,0.53,0.53,15,11900.0
2025-05-04,P048,8,8.37,-0.37,0.37,10,12600.0
2025-05-05,P048,12,10.5,1.5,1.5,15,11900.0
2025-05-06,P048,12,10.6,1.4,1.4,0,14000.0
2025-05-07,P048,11,11.1,-0.1,0.1,0,14000.0
2025-05-08,P048,12,11.01,0.99,0.99,0,14000.0
2025-05-09,P048,10,10.4,-0.4,0.4,0,14000.0
2025-05-10,P048,10,9.38,0.62,0.62,5,13300.0
2025-05-11,P048,11,9.56,1.44,1.44,0,14000.0
2025-05-12,P048,13,11.52,1.48,1.48,5,13300.0
2025-05-13,P048,15,11.76,3.24,3.24,15,11900.0
2025-05-14,P048,10,11.33,-1.33,1.33,15,11900.0
2025-05-15,P048,14,11.65,2.35,2.35,0,14000.0
2025-05-16,P048,10,11.02,-1.02,1.02,0,14000.0
2025-05-17,P048,9,9.0,0.0,0.0,10,12600.0
2025-05-18,P048,8,8.93,-0.93,0.93,5,13300.0
2025-05-19,P048,13,11.53,1.47,1.47,15,11900.0
2025-05-20,P048,11,11.36,-0.36,0.36,15,11900.0
2025-05-21,P048,10,11.33,-1.33,1.33,0,14000.0
2025-05-22,P048,13,11.34,1.66,1.66,0,14000.0
2025-05-23,P048,8,11.21,-3.21,3.21,0,14000.0
2025-05-24,P048,11,9.28,1.72,1.72,0,14000.0
2025-05-25,P048,6,8.26,-2.26,2.26,5,13300.0
2025-05-26,P048,11,11.49,-0.49,0.49,0,14000.0
2025-05-27,P048,13,11.91,1.09,1.09,5,13300.0
2025-05-28,P048,13,11.68,1.32,1.32,15,11900.0
2025-05-29,P048,15,11.91,3.09,3.09,20,11200.0
2025-05-30,P048,16,12.06,3.94,3.94,5,13300.0
2025-05-31,P048,8,8.73,-0.73,0.73,5,13300.0
2025-06-01,P048,11,9.67,1.33,1.33,20,11200.0
2025-06-02,P048,9,11.34,-2.34,2.34,5,13300.0
2025-06-03,P048,14,12.36,1.64,1.64,15,11900.0
2025-06-04,P048,12,11.8,0.2,0.2,15,11900.0
2025-06-05,P048,12,11.87,0.13,0.13,20,11200.0
2025-06-06,P048,12,11.6,0.4,0.4,0,14000.0
2025-06-07,P048,9,9.04,-0.04,0.04,5,13300.0
2025-06-08,P048,8,9.07,-1.07,1.07,0,14000.0
2025-06-09,P048,13,12.01,0.99,0.99,5,13300.0
2025-06-10,P048,12,11.74,0.26,0.26,10,12600.0
2025-06-11,P048,13,12.17,0.83,0.83,15,11900.0
2025-06-12,P048,12,11.99,0.01,0.01,15,11900.0
2025-06-13,P048,14,12.03,1.97,1.97,20,11200.0
2025-06-14,P048,10,9.32,0.68,0.68,15,11900.0
2025-06-15,P048,8,9.2,-1.2,1.2,10,12600.0
2025-06-16,P048,13,11.9,1.1,1.1,10,12600.0
2025-06-17,P048,12,11.71,0.29,0.29,0,14000.0
2025-06-18,P048,11,12.39,-1.39,1.39,5,13300.0
2025-06-19,P048,10,12.45,-2.45,2.45,0,14000.0
2025-06-20,P048,11,11.69,-0.69,0.69,20,11200.0
2025-06-21,P048,8,9.09,-1.09,1.09,10,12600.0
2025-06-22,P048,11,9.74,1.26,1.26,20,11200.0
2025-06-23,P048,10,11.65,-1.65,1.65,10,12600.0
2025-06-24,P048,10,11.58,-1.58,1.58,0,14000.0
2025-06-25,P048,12,12.14,-0.14,0.14,15,11900.0
2025-06-26,P048,9,10.83,-1.83,1.83,5,13300.0
2025-06-27,P048,8,10.63,-2.63,2.63,10,12600.0
2025-06-28,P048,6,8.03,-2.03,2.03,0,14000.0
2025-06-29,P048,8,8.46,-0.46,0.46,0,14000.0
2025-06-30,P048,12,11.5,0.5,0.5,5,13300.0
2025-07-01,P048,5,11.7,-6.7,6.7,10,12600.0
2025-07-02,P048,8,12.65,-4.65,4.65,5,13300.0
2025-07-03,P048,10,13.04,-3.04,3.04,0,14000.0
2025-07-04,P048,10,12.32,-2.32,2.32,5,13300.0
2025-07-05,P048,11,8.99,2.01,2.01,10,12600.0
2025-07-06,P048,10,8.89,1.11,1.11,0,14000.0
2025-07-07,P048,9,10.83,-1.83,1.83,15,11900.0
2025-07-08,P048,12,10.79,1.21,1.21,15,11900.0
2025-07-09,P048,12,10.38,1.62,1.62,10,12600.0
2025-07-10,P048,9,10.74,-1.74,1.74,0,14000.0
2025-07-11,P048,17,10.61,6.39,6.39,5,13300.0
2025-07-12,P048,5,9.48,-4.48,4.48,5,13300.0
2025-07-13,P048,10,9.22,0.78,0.78,15,11900.0
2025-07-14,P048,10,10.5,-0.5,0.5,0,14000.0
2025-07-15,P048,16,10.87,5.13,5.13,5,13300.0
2025-07-16,P048,12,11.02,0.98,0.98,10,12600.0
2025-07-17,P048,9,10.72,-1.72,1.72,10,12600.0
2025-07-18,P048,11,10.98,0.02,0.02,0,14000.0
2025-07-19,P048,10,9.03,0.97,0.97,0,14000.0
2025-07-20,P048,9,8.92,0.08,0.08,5,13300.0
2025-07-21,P048,13,10.45,2.55,2.55,10,12600.0
2025-07-22,P048,12,11.22,0.78,0.78,20,11200.0
2025-07-23,P048,14,10.73,3.27,3.27,0,14000.0
2025-07-24,P048,8,11.33,-3.33,3.33,5,13300.0
2025-07-25,P048,12,10.38,1.62,1.62,10,12600.0
2025-07-26,P048,8,8.71,-0.71,0.71,0,14000.0
2025-07-27,P048,10,8.97,1.03,1.03,5,13300.0
2025-07-28,P048,10,10.79,-0.79,0.79,5,13300.0
2025-07-29,P048,11,11.67,-0.67,0.67,0,14000.0
2025-07-30,P048,13,11.42,1.58,1.58,5,13300.0
2025-07-31,P048,11,11.75,-0.75,0.75,10,12600.0
2025-08-01,P048,12,11.75,0.25,0.25,0,14000.0
2025-08-02,P048,10,9.52,0.48,0.48,0,14000.0
2025-08-03,P048,12,9.17,2.83,2.83,0,14000.0
2025-08-04,P048,17,11.74,5.26,5.26,10,12600.0
2025-08-05,P048,12,12.02,-0.02,0.02,10,12600.0
2025-08-06,P048,11,12.27,-1.27,1.27,10,12600.0
2025-08-07,P048,13,11.74,1.26,1.26,0,14000.0
2025-08-08,P048,10,11.75,-1.75,1.75,10,12600.0
2025-08-09,P048,9,9.59,-0.59,0.59,0,14000.0
2025-08-10,P048,7,9.41,-2.41,2.41,5,13300.0
2025-08-11,P048,12,12.5,-0.5,0.5,0,14000.0
2025-08-12,P048,9,12.16,-3.16,3.16,10,12600.0
2025-08-13,P048,10,12.11,-2.11,2.11,0,14000.0
2025-08-14,P048,9,12.31,-3.31,3.31,10,12600.0
2025-08-15,P048,11,11.78,-0.78,0.78,15,11900.0
2025-08-16,P048,9,9.03,-0.03,0.03,5,13300.0
2025-08-17,P048,12,8.77,3.23,3.23,15,11900.0
2025-08-18,P048,11,11.73,-0.73,0.73,0,14000.0
2025-08-19,P048,10,11.86,-1.86,1.86,5,13300.0
2025-08-20,P048,12,12.01,-0.01,0.01,20,11200.0
2025-08-21,P048,9,11.55,-2.55,2.55,15,11900.0
2025-08-22,P048,15,11.93,3.07,3.07,10,12600.0
2025-08-23,P048,11,9.29,1.71,1.71,0,14000.0
2025-08-24,P048,11,9.18,1.82,1.82,10,12600.0
2025-08-25,P048,10,11.64,-1.64,1.64,5,13300.0
2025-08-26,P048,10,11.68,-1.68,1.68,10,12600.0
2025-08-27,P048,10,11.54,-1.54,1.54,5,13300.0
2025-08-28,P048,10,11.56,-1.56,1.56,0,14000.0
2025-08-29,P048,14,11.55,2.45,2.45,0,14000.0
2025-08-30,P048,10,9.53,0.47,0.47,5,13300.0
2025-08-31,P048,6,9.61,-3.61,3.61,5,13300.0
2025-09-01,P048,12,11.36,0.64,0.64,0,14000.0
2025-09-02,P048,12,11.72,0.28,0.28,5,13300.0
2025-09-03,P048,11,12.14,-1.14,1.14,10,12600.0
2025-09-04,P048,15,11.44,3.56,3.56,10,12600.0
2025-09-05,P048,13,11.27,1.73,1.73,0,14000.0
2025-09-06,P048,10,8.73,1.27,1.27,5,13300.0
2025-09-07,P048,7,9.42,-2.42,2.42,5,13300.0
2025-09-08,P048,17,11.77,5.23,5.23,15,11900.0
2025-09-09,P048,14,11.91,2.09,2.09,15,11900.0
2025-09-10,P048,13,12.42,0.58,0.58,0,14000.0
2025-09-11,P048,12,12.13,-0.13,0.13,5,13300.0
2025-09-12,P048,12,12.14,-0.14,0.14,0,14000.0
2025-09-13,P048,12,9.63,2.37,2.37,20,11200.0
2025-09-14,P048,10,9.78,0.22,0.22,15,11900.0
2025-09-15,P048,13,12.24,0.76,0.76,5,13300.0
2025-09-16,P048,14,12.91,1.09,1.09,0,14000.0
2025-09-17,P048,15,13.11,1.89,1.89,10,12600.0
2025-09-18,P048,13,13.03,-0.03,0.03,0,14000.0
2025-09-19,P048,14,13.27,0.73,0.73,0,14000.0
2025-09-20,P048,6,9.83,-3.83,3.83,5,13300.0
2025-09-21,P048,7,10.26,-3.26,3.26,10,12600.0
2025-09-22,P048,14,12.06,1.94,1.94,0,14000.0
2025-09-23,P048,16,12.94,3.06,3.06,5,13300.0
2025-09-24,P048,8,12.76,-4.76,4.76,0,14000.0
2025-09-25,P048,11,12.57,-1.57,1.57,10,12600.0
2025-09-26,P048,11,12.49,-1.49,1.49,10,12600.0
2025-09-27,P048,12,10.33,1.67,1.67,0,14000.0
2025-09-28,P048,5,10.64,-5.64,5.64,15,11900.0
2025-09-29,P048,6,12.56,-6.56,6.56,0,14000.0
2025-09-30,P048,11,12.94,-1.94,1.94,5,13300.0
2025-10-01,P048,12,13.37,-1.37,1.37,0,14000.0
2025-10-02,P048,16,12.87,3.13,3.13,5,13300.0
2025-10-03,P048,15,12.7,2.3,2.3,0,14000.0
2025-10-04,P048,12,10.5,1.5,1.5,20,11200.0
2025-10-05,P048,8,10.33,-2.33,2.33,15,11900.0
2025-10-06,P048,15,14.41,0.59,0.59,15,11900.0
2025-10-07,P048,15,15.28,-0.28,0.28,5,13300.0
2025-10-08,P048,17,14.54,2.46,2.46,5,13300.0
2025-10-09,P048,16,16.0,0.0,0.0,10,12600.0
2025-10-10,P048,15,14.08,0.92,0.92,0,14000.0
2025-10-11,P048,10,10.15,-0.15,0.15,0,14000.0
2025-10-12,P048,14,10.62,3.38,3.38,0,14000.0
2025-10-13,P048,16,12.98,3.02,3.02,5,13300.0
2025-10-14,P048,16,13.48,2.52,2.52,15,11900.0
2025-10-15,P048,10,13.52,-3.52,3.52,10,12600.0
2025-10-16,P048,15,12.82,2.18,2.18,0,14000.0
2025-10-17,P048,15,13.12,1.88,1.88,10,12600.0
2025-10-18,P048,12,10.26,1.74,1.74,5,13300.0
2025-10-19,P048,14,10.54,3.46,3.46,0,14000.0
2025-10-20,P048,15,13.21,1.79,1.79,0,14000.0
2025-10-21,P048,15,12.99,2.01,2.01,20,11200.0
2025-10-22,P048,16,13.36,2.64,2.64,10,12600.0
2025-10-23,P048,20,13.67,6.33,6.33,10,12600.0
2025-10-24,P048,16,15.2,0.8,0.8,5,13300.0
2025-10-25,P048,15,12.23,2.77,2.77,0,14000.0
2025-10-26,P048,11,13.2,-2.2,2.2,10,12600.0
2025-10-27,P048,14,15.66,-1.66,1.66,5,13300.0
2025-10-28,P048,17,15.42,1.58,1.58,5,13300.0
2025-10-29,P048,16,15.9,0.1,0.1,5,13300.0
2025-10-30,P048,10,15.88,-5.88,5.88,15,11900.0
2025-10-31,P048,14,15.21,-1.21,1.21,15,11900.0
2025-11-01,P048,12,11.49,0.51,0.51,10,12600.0
2025-11-02,P048,13,11.46,1.54,1.54,5,13300.0
2025-11-03,P048,16,15.87,0.13,0.13,10,12600.0
2025-11-04,P048,18,15.15,2.85,2.85,0,14000.0
2025-11-05,P048,18,16.26,1.74,1.74,5,13300.0
2025-11-06,P048,14,15.66,-1.66,1.66,5,13300.0
2025-11-07,P048,9,15.75,-6.75,6.75,0,14000.0
2025-11-08,P048,10,12.24,-2.24,2.24,0,14000.0
2025-11-09,P048,6,12.49,-6.49,6.49,0,14000.0
2025-11-10,P048,19,14.53,4.47,4.47,0,14000.0
2025-11-11,P048,13,15.6,-2.6,2.6,10,12600.0
2025-11-12,P048,14,15.59,-1.59,1.59,10,12600.0
2025-11-13,P048,20,15.93,4.07,4.07,0,14000.0
2025-11-14,P048,17,15.26,1.74,1.74,0,14000.0
2025-11-15,P048,12,11.98,0.02,0.02,5,13300.0
2025-11-16,P048,14,11.78,2.22,2.22,0,14000.0
2025-11-17,P048,16,15.79,0.21,0.21,0,14000.0
2025-11-18,P048,14,15.79,-1.79,1.79,20,11200.0
2025-11-19,P048,17,15.82,1.18,1.18,5,13300.0
2025-11-20,P048,12,15.9,-3.9,3.9,10,12600.0
2025-11-21,P048,14,15.96,-1.96,1.96,5,13300.0
2025-11-22,P048,11,11.28,-0.28,0.28,5,13300.0
2025-11-23,P048,10,12.06,-2.06,2.06,5,13300.0
2025-11-24,P048,17,15.13,1.87,1.87,10,12600.0
